#GLU44-1  Hist_00442
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000002000
     -78 0.000004000
     -72 0.000076000
     -66 0.000662000
     -60 0.003546000
     -54 0.015852000
     -48 0.051340000
     -42 0.116802000
     -36 0.185314000
     -30 0.211848000
     -24 0.182818000
     -18 0.121508000
     -12 0.065566000
      -6 0.028220000
       0 0.010428000
       6 0.003606000
      12 0.001244000
      18 0.000522000
      24 0.000244000
      30 0.000130000
      36 0.000078000
      42 0.000074000
      48 0.000028000
      54 0.000028000
      60 0.000018000
      66 0.000020000
      72 0.000012000
      78 0.000006000
      84 0.000000000
      90 0.000002000
      96 0.000002000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
