#PRO140-4  Hist_01468
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000044000
      -54 0.003316000
      -48 0.057472000
      -42 0.220134000
      -36 0.288740000
      -30 0.184766000
      -24 0.080882000
      -18 0.033234000
      -12 0.016898000
       -6 0.011488000
        0 0.010970000
        6 0.012854000
       12 0.016100000
       18 0.017848000
       24 0.017952000
       30 0.015330000
       36 0.009118000
       42 0.002610000
       48 0.000242000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
