#THR155-0  Hist_01618
     -180 0.000280000
     -174 0.001686000
     -168 0.005724000
     -162 0.013416000
     -156 0.023036000
     -150 0.032516000
     -144 0.040656000
     -138 0.048682000
     -132 0.059238000
     -126 0.069356000
     -120 0.080192000
     -114 0.091470000
     -108 0.101828000
     -102 0.106624000
      -96 0.104180000
      -90 0.090074000
      -84 0.066000000
      -78 0.038960000
      -72 0.017946000
      -66 0.006224000
      -60 0.001530000
      -54 0.000286000
      -48 0.000038000
      -42 0.000004000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000004000
      174 0.000050000
