#GLU143-3  Hist_01502
     -180 0.135236000
     -174 0.082186000
     -168 0.038564000
     -162 0.015628000
     -156 0.006160000
     -150 0.002664000
     -144 0.001224000
     -138 0.000698000
     -132 0.000402000
     -126 0.000260000
     -120 0.000346000
     -114 0.000422000
     -108 0.000644000
     -102 0.001238000
      -96 0.002930000
      -90 0.007112000
      -84 0.015832000
      -78 0.029410000
      -72 0.038600000
      -66 0.036706000
      -60 0.025940000
      -54 0.014268000
      -48 0.006250000
      -42 0.002390000
      -36 0.000754000
      -30 0.000252000
      -24 0.000070000
      -18 0.000020000
      -12 0.000006000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000014000
       18 0.000022000
       24 0.000056000
       30 0.000178000
       36 0.000612000
       42 0.001654000
       48 0.004056000
       54 0.006978000
       60 0.010408000
       66 0.010198000
       72 0.006704000
       78 0.003258000
       84 0.001302000
       90 0.000410000
       96 0.000128000
      102 0.000048000
      108 0.000016000
      114 0.000020000
      120 0.000034000
      126 0.000040000
      132 0.000134000
      138 0.000670000
      144 0.002922000
      150 0.013408000
      156 0.044930000
      162 0.101962000
      168 0.155492000
      174 0.168130000
