#LEU35-1  Hist_00354
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000002000
     -84 0.000026000
     -78 0.000352000
     -72 0.002902000
     -66 0.020058000
     -60 0.081510000
     -54 0.196824000
     -48 0.281476000
     -42 0.236882000
     -36 0.122552000
     -30 0.042080000
     -24 0.011190000
     -18 0.002884000
     -12 0.000858000
      -6 0.000280000
       0 0.000078000
       6 0.000028000
      12 0.000016000
      18 0.000002000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
