#GLU151-4  Hist_01582
     -180 0.039534000
     -174 0.027852000
     -168 0.016596000
     -162 0.008076000
     -156 0.003564000
     -150 0.001650000
     -144 0.000734000
     -138 0.000446000
     -132 0.000310000
     -126 0.000350000
     -120 0.000400000
     -114 0.000696000
     -108 0.001420000
     -102 0.003230000
      -96 0.006934000
      -90 0.014048000
      -84 0.024862000
      -78 0.038470000
      -72 0.053224000
      -66 0.064914000
      -60 0.062086000
      -54 0.045132000
      -48 0.025164000
      -42 0.010782000
      -36 0.003908000
      -30 0.001222000
      -24 0.000350000
      -18 0.000112000
      -12 0.000046000
       -6 0.000022000
        0 0.000024000
        6 0.000024000
       12 0.000036000
       18 0.000196000
       24 0.000756000
       30 0.002850000
       36 0.009612000
       42 0.026576000
       48 0.055188000
       54 0.084130000
       60 0.088688000
       66 0.066606000
       72 0.035650000
       78 0.015732000
       84 0.006704000
       90 0.002874000
       96 0.001158000
      102 0.000490000
      108 0.000284000
      114 0.000202000
      120 0.000226000
      126 0.000296000
      132 0.000668000
      138 0.001420000
      144 0.003606000
      150 0.008636000
      156 0.017442000
      162 0.029286000
      168 0.040202000
      174 0.044304000
