#GLU152-1  Hist_01588
     -180 0.000040000
     -174 0.000014000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000004000
       84 0.000008000
       90 0.000094000
       96 0.000710000
      102 0.004118000
      108 0.018522000
      114 0.058488000
      120 0.134752000
      126 0.209570000
      132 0.226508000
      138 0.174064000
      144 0.101734000
      150 0.047030000
      156 0.017544000
      162 0.005220000
      168 0.001310000
      174 0.000270000
