#PRO201-3  Hist_02142
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000044000
      -48 0.001886000
      -42 0.027160000
      -36 0.128976000
      -30 0.258474000
      -24 0.247540000
      -18 0.136230000
      -12 0.051094000
       -6 0.017166000
        0 0.008448000
        6 0.009312000
       12 0.016574000
       18 0.029228000
       24 0.036090000
       30 0.024192000
       36 0.006968000
       42 0.000602000
       48 0.000016000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
