#GLY122-1  Hist_01268
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000002000
      -78 0.000000000
      -72 0.000010000
      -66 0.000022000
      -60 0.000050000
      -54 0.000188000
      -48 0.000486000
      -42 0.001768000
      -36 0.005810000
      -30 0.017442000
      -24 0.045818000
      -18 0.099126000
      -12 0.162656000
       -6 0.198414000
        0 0.182284000
        6 0.130810000
       12 0.077638000
       18 0.040564000
       24 0.019686000
       30 0.009362000
       36 0.004328000
       42 0.002072000
       48 0.000850000
       54 0.000390000
       60 0.000152000
       66 0.000052000
       72 0.000016000
       78 0.000004000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
