#THR60-4  Hist_00620
    -180 0.019494000
    -174 0.014344000
    -168 0.009830000
    -162 0.006208000
    -156 0.003830000
    -150 0.002340000
    -144 0.001512000
    -138 0.001094000
    -132 0.000990000
    -126 0.001034000
    -120 0.001244000
    -114 0.001898000
    -108 0.002890000
    -102 0.004642000
     -96 0.007196000
     -90 0.010540000
     -84 0.014726000
     -78 0.018232000
     -72 0.018776000
     -66 0.016172000
     -60 0.011536000
     -54 0.007200000
     -48 0.003660000
     -42 0.002012000
     -36 0.001160000
     -30 0.000704000
     -24 0.000416000
     -18 0.000302000
     -12 0.000208000
      -6 0.000208000
       0 0.000232000
       6 0.000306000
      12 0.000512000
      18 0.000884000
      24 0.001728000
      30 0.003290000
      36 0.006280000
      42 0.011046000
      48 0.016816000
      54 0.022484000
      60 0.028326000
      66 0.034686000
      72 0.044368000
      78 0.056728000
      84 0.070312000
      90 0.077310000
      96 0.073640000
     102 0.063826000
     108 0.051120000
     114 0.039050000
     120 0.030474000
     126 0.023384000
     132 0.018744000
     138 0.016564000
     144 0.016440000
     150 0.017496000
     156 0.020356000
     162 0.022486000
     168 0.024026000
     174 0.022688000
