#LYS136-7  Hist_01424
     -180 0.056790000
     -174 0.045710000
     -168 0.030782000
     -162 0.017006000
     -156 0.008418000
     -150 0.003714000
     -144 0.001614000
     -138 0.000848000
     -132 0.000488000
     -126 0.000364000
     -120 0.000380000
     -114 0.000516000
     -108 0.000878000
     -102 0.001750000
      -96 0.003778000
      -90 0.008228000
      -84 0.016968000
      -78 0.030398000
      -72 0.046350000
      -66 0.058004000
      -60 0.058030000
      -54 0.046568000
      -48 0.030904000
      -42 0.016854000
      -36 0.008294000
      -30 0.003588000
      -24 0.001612000
      -18 0.000724000
      -12 0.000482000
       -6 0.000362000
        0 0.000358000
        6 0.000512000
       12 0.000842000
       18 0.001732000
       24 0.003756000
       30 0.008390000
       36 0.016914000
       42 0.029974000
       48 0.046304000
       54 0.057260000
       60 0.058350000
       66 0.047560000
       72 0.031302000
       78 0.017564000
       84 0.008490000
       90 0.003840000
       96 0.001738000
      102 0.000844000
      108 0.000496000
      114 0.000380000
      120 0.000398000
      126 0.000458000
      132 0.000800000
      138 0.001740000
      144 0.003890000
      150 0.008208000
      156 0.016450000
      162 0.030124000
      168 0.045100000
      174 0.055824000
