#GLU187-5  Hist_01996
     -180 0.017300000
     -174 0.020790000
     -168 0.025244000
     -162 0.029740000
     -156 0.032536000
     -150 0.033098000
     -144 0.030400000
     -138 0.025644000
     -132 0.020504000
     -126 0.016116000
     -120 0.012618000
     -114 0.010768000
     -108 0.009410000
     -102 0.008834000
      -96 0.008666000
      -90 0.008914000
      -84 0.009768000
      -78 0.010566000
      -72 0.011992000
      -66 0.013668000
      -60 0.015136000
      -54 0.016692000
      -48 0.017660000
      -42 0.017120000
      -36 0.015748000
      -30 0.014138000
      -24 0.012924000
      -18 0.012176000
      -12 0.011992000
       -6 0.012814000
        0 0.014824000
        6 0.017552000
       12 0.021532000
       18 0.025796000
       24 0.029628000
       30 0.031822000
       36 0.030514000
       42 0.026508000
       48 0.021240000
       54 0.016736000
       60 0.013328000
       66 0.010790000
       72 0.009368000
       78 0.008782000
       84 0.008752000
       90 0.008988000
       96 0.009624000
      102 0.010550000
      108 0.012032000
      114 0.013310000
      120 0.015058000
      126 0.016456000
      132 0.017166000
      138 0.017650000
      144 0.016698000
      150 0.015722000
      156 0.014470000
      162 0.013598000
      168 0.013774000
      174 0.014756000
