#GLN74-6  Hist_00772
    -180 0.209630000
    -174 0.168872000
    -168 0.103404000
    -162 0.048734000
    -156 0.017588000
    -150 0.004998000
    -144 0.001206000
    -138 0.000214000
    -132 0.000034000
    -126 0.000008000
    -120 0.000006000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000002000
     126 0.000020000
     132 0.000106000
     138 0.000528000
     144 0.002580000
     150 0.009616000
     156 0.029836000
     162 0.072662000
     168 0.135754000
     174 0.194202000
