#LYS40-5  Hist_00412
    -180 0.137032000
    -174 0.102568000
    -168 0.059340000
    -162 0.028296000
    -156 0.011394000
    -150 0.004116000
    -144 0.001526000
    -138 0.000626000
    -132 0.000286000
    -126 0.000210000
    -120 0.000206000
    -114 0.000290000
    -108 0.000458000
    -102 0.001132000
     -96 0.002620000
     -90 0.005856000
     -84 0.012842000
     -78 0.021330000
     -72 0.027140000
     -66 0.026654000
     -60 0.020052000
     -54 0.011972000
     -48 0.005562000
     -42 0.002182000
     -36 0.000766000
     -30 0.000254000
     -24 0.000078000
     -18 0.000034000
     -12 0.000020000
      -6 0.000016000
       0 0.000012000
       6 0.000030000
      12 0.000032000
      18 0.000098000
      24 0.000290000
      30 0.001032000
      36 0.002764000
      42 0.007168000
      48 0.014800000
      54 0.024174000
      60 0.030544000
      66 0.029658000
      72 0.021690000
      78 0.012820000
      84 0.006034000
      90 0.002616000
      96 0.001144000
     102 0.000518000
     108 0.000328000
     114 0.000220000
     120 0.000234000
     126 0.000292000
     132 0.000666000
     138 0.001584000
     144 0.004494000
     150 0.012080000
     156 0.030606000
     162 0.063298000
     168 0.107252000
     174 0.138664000
