#ARG206-6  Hist_02196
     -180 0.078488000
     -174 0.063766000
     -168 0.048126000
     -162 0.034892000
     -156 0.025430000
     -150 0.019652000
     -144 0.015794000
     -138 0.014104000
     -132 0.013788000
     -126 0.013770000
     -120 0.014134000
     -114 0.014124000
     -108 0.012740000
     -102 0.010296000
      -96 0.007938000
      -90 0.005898000
      -84 0.003978000
      -78 0.002642000
      -72 0.001688000
      -66 0.000922000
      -60 0.000470000
      -54 0.000204000
      -48 0.000108000
      -42 0.000048000
      -36 0.000064000
      -30 0.000022000
      -24 0.000008000
      -18 0.000016000
      -12 0.000014000
       -6 0.000004000
        0 0.000006000
        6 0.000006000
       12 0.000004000
       18 0.000004000
       24 0.000018000
       30 0.000024000
       36 0.000042000
       42 0.000114000
       48 0.000236000
       54 0.000508000
       60 0.001044000
       66 0.002130000
       72 0.003948000
       78 0.006248000
       84 0.008702000
       90 0.011400000
       96 0.013426000
      102 0.015568000
      108 0.017150000
      114 0.018866000
      120 0.020426000
      126 0.022712000
      132 0.025114000
      138 0.029958000
      144 0.037462000
      150 0.049244000
      156 0.063008000
      162 0.076216000
      168 0.086446000
      174 0.086842000
