#THR191-1  Hist_02026
     -180 0.140704000
     -174 0.110088000
     -168 0.060678000
     -162 0.021232000
     -156 0.005046000
     -150 0.000728000
     -144 0.000062000
     -138 0.000004000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000004000
       66 0.000012000
       72 0.000076000
       78 0.000180000
       84 0.000502000
       90 0.001110000
       96 0.002718000
      102 0.005572000
      108 0.009988000
      114 0.015534000
      120 0.020134000
      126 0.022668000
      132 0.024384000
      138 0.030210000
      144 0.041740000
      150 0.059002000
      156 0.076990000
      162 0.096126000
      168 0.117118000
      174 0.137390000
