#GLU152-3  Hist_01592
     -180 0.115312000
     -174 0.112970000
     -168 0.073132000
     -162 0.035406000
     -156 0.015158000
     -150 0.006566000
     -144 0.003154000
     -138 0.001688000
     -132 0.001030000
     -126 0.000894000
     -120 0.000808000
     -114 0.001148000
     -108 0.002070000
     -102 0.003846000
      -96 0.008008000
      -90 0.017886000
      -84 0.035814000
      -78 0.060672000
      -72 0.079490000
      -66 0.078264000
      -60 0.061012000
      -54 0.040574000
      -48 0.023456000
      -42 0.012142000
      -36 0.005720000
      -30 0.002220000
      -24 0.000904000
      -18 0.000274000
      -12 0.000086000
       -6 0.000034000
        0 0.000016000
        6 0.000016000
       12 0.000006000
       18 0.000014000
       24 0.000036000
       30 0.000100000
       36 0.000308000
       42 0.000934000
       48 0.002360000
       54 0.005550000
       60 0.010436000
       66 0.014470000
       72 0.014720000
       78 0.010434000
       84 0.004788000
       90 0.001714000
       96 0.000426000
      102 0.000142000
      108 0.000046000
      114 0.000018000
      120 0.000016000
      126 0.000016000
      132 0.000026000
      138 0.000096000
      144 0.000334000
      150 0.001280000
      156 0.004508000
      162 0.013984000
      168 0.036510000
      174 0.076958000
