#VAL125-3  Hist_01310
     -180 0.042136000
     -174 0.035164000
     -168 0.021676000
     -162 0.010092000
     -156 0.003826000
     -150 0.001210000
     -144 0.000314000
     -138 0.000092000
     -132 0.000034000
     -126 0.000012000
     -120 0.000014000
     -114 0.000014000
     -108 0.000066000
     -102 0.000190000
      -96 0.000644000
      -90 0.001736000
      -84 0.003904000
      -78 0.007580000
      -72 0.012076000
      -66 0.015532000
      -60 0.014900000
      -54 0.010148000
      -48 0.005298000
      -42 0.001906000
      -36 0.000572000
      -30 0.000118000
      -24 0.000028000
      -18 0.000008000
      -12 0.000010000
       -6 0.000004000
        0 0.000000000
        6 0.000008000
       12 0.000014000
       18 0.000042000
       24 0.000222000
       30 0.000918000
       36 0.004058000
       42 0.014638000
       48 0.041232000
       54 0.091762000
       60 0.150316000
       66 0.174794000
       72 0.135366000
       78 0.068690000
       84 0.022758000
       90 0.005560000
       96 0.000998000
      102 0.000222000
      108 0.000086000
      114 0.000048000
      120 0.000050000
      126 0.000102000
      132 0.000188000
      138 0.000654000
      144 0.001460000
      150 0.003804000
      156 0.008662000
      162 0.016580000
      168 0.028312000
      174 0.039152000
