#THR154-0  Hist_01608
     -180 0.000036000
     -174 0.000388000
     -168 0.002316000
     -162 0.009890000
     -156 0.026686000
     -150 0.051384000
     -144 0.072480000
     -138 0.081852000
     -132 0.079334000
     -126 0.070076000
     -120 0.061168000
     -114 0.055586000
     -108 0.054202000
     -102 0.056598000
      -96 0.061330000
      -90 0.065734000
      -84 0.068700000
      -78 0.064632000
      -72 0.052830000
      -66 0.035984000
      -60 0.018630000
      -54 0.007350000
      -48 0.002188000
      -42 0.000526000
      -36 0.000090000
      -30 0.000004000
      -24 0.000000000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000004000
